,favorites,language,polarity,retweets,text
1708,0,en,0.0,0,If ya not payin in Litecoin I don t wanna work
1709,0,en,0.0,0,Is there a platform that you can short litecoin bitecoin crypto eth ltc btc coinbase cob cobinhood robinhood stocks
1710,0,en,0.0,0,The heat is on StephenPetith Oceaneer Advisor Savetheocean Sovereignperson Business
1711,0,en,0.0,0,Last litecoin price on bitstamp 273 8
1712,0,en,0.1,0,LTC Real Time Price 1 Litecoin 283 80 USD GDAX Follow us for regular updates litecoin LTC
1713,1,en,0.3,0,LTC is now worth 279 27 1 22 LTC
1714,0,en,0.0,0,Crypto Watch TRON TRX Price Surges Over 500 In A Week Outperforming Source r T
1715,0,en,0.0,0,Cotizaciones al 14 12 2017 09 00 PM Bitcoin BTC 92 341 131 Ethereum ETH 3 875 695 Litecoin LTC 1 555 857 BTC Cash BCH 10 882 220
1716,0,en,0.4,0,GET 10 00 FREE with 100 00 purchase Coinbase is where I trade Cryptocurrency Bitcoin Ethereum amp Litecoin
1717,0,en,-0.05000000000000002,0,15 min RSI Signals BTC GAME 37 91 IOP SNT XRP BYC MUE UNB FUN TRST BTS MEME EXCL NMR XLM LTC SNGLS XMR EDG GUP
1719,1,en,0.25,0,Now is a much better time to buy if you re looking to buy and hold The next bitcoin futures happen nex
1720,0,en,-0.039583333333333345,0,Saw LTC tumbling hard thought I could quickly sell and then buy back in and make a few hun
1721,1,en,0.0,0,Did you try bittrex Maybe buy litecoin on coinbase and send litecoin to bitt
1723,0,en,-0.25,0,team I m waiting for a very similar failed transaction LTC to XVG
1725,0,en,0.0,0,Send me a pm with inside info for ltc
1726,1,en,0.6428571428571428,0,I predict that right now is the best time to buy litecoin Come this time tomorrow it is going to the moon
1727,0,en,1.0,0,Probably my best tweet ETC ETH BTC LTC DGB
1728,1,en,0.0,0,withdrew litecoin from my vault now waited 48 hours Now its not clearing the funds Help
1729,0,en,0.0,1,Cryptocurrencies ETH LTC DASH XMR ZCASH
1730,1,en,0.37142857142857144,0,Really wish for more volume in litecoin right now Trying to make some more money
1731,0,en,0.0,0,Valores dolar R 3 3372 BITCOIN MCDTBC R 58999 12345000 BITCOIN BLCHAIN R 54930 09 LITECOIN MCDTBC R 1097 77777000
1732,0,en,-0.05,0,Long term Hold position u2026 LTCUSD
1733,0,en,0.0,0,If LTC keeps moving up we might see the following targets Target 1 450 Target 2 475 Target 3 500 Target 4
1734,1,en,0.2857142857142857,0,Yeah believe me you are doing the right thing investing in crypto Litecoin will moon
1735,0,en,0.0,0,You haven t had a give away for that 1 LTC yet that you had said you would do a while back
1736,0,en,0.3,0,alright I just invested 100 worth of BTC ETH amp LTC
1737,0,en,0.0,0,Buy and hold at dip
1738,2,en,0.35714285714285715,0,io We need people to start using litecoin for most transactions to take a large part of the load off BT
1740,2,en,0.0,0,Litecoin
1742,0,en,0.2681818181818182,1,Join the AllStarTradingTeam NOW for our FREE live Crypto Q amp A Bring your questions BTC LTC ETH Ripple XRP
1743,0,en,0.6,0,I liked a video Ripple Litecoin Bitcoin amp Ether Lets Go
1744,0,en,0.9099999999999999,0,LTC very good buy now to 600USD
1745,0,en,0.0,0,ltc breaking out on the 1 min charts
1746,0,en,0.45,1,If you have difficulties to withdraw in Kraken and if you have service non available try many times and it will w
1747,0,en,0.07777777777777779,0,Come on I need my Litecoin to go up Not down
1748,2,en,0.0,0,Pray for the niggas that use litecoin
1749,3,en,0.0,0,All you bears Piss off your not made for bull runs litecoin bitcoin
1750,0,en,-0.7142857142857143,0,So sick Litecoin that s what profits look like cryptocurrency
1751,0,en,0.0,0,Coming soon Litecoin Litecoinmatters
1752,0,en,0.0,0,What your 1 HODL for 2018 Bitcoin Ethereum Litecoin BticoinCash Ripple Dash IOTA
1753,1,en,5.551115123125783e-17,0,des Ehhhh Do it yourself and It s not so bad Also it feels really really good Jus
1754,0,en,0.0,0,Current LTC price 279 27 Buy on Binance with 50 discount trading fee
1755,0,en,0.0,0,Litecoin started to take off because it s one of the 3 currency exchanges on coinbase Wh
1756,0,en,0.10714285714285714,0,Hold DO NOT TAKE SUCH A LARGE LOSS ltc will pump again infact take a look at the 1min c
1757,1,en,0.06153846153846154,0,is Litecoin ready to run Broke through 285 Are the bulls being let loose
1759,0,en,0.0,0,BTC ETH XVG NEO LTC SUB
1760,0,en,0.0,0,Beatles are the BTC to the Yardbirds LTC
1761,2,en,0.39285714285714285,0,Shoutout to litecoin for peaking right as I bought more of it
1762,0,en,-0.4,0,LTC losses comes with the game
1764,1,en,-0.1,0,LWbTqK84C11ZsR2mg3vxJhi5WFFXkbqoKj lets see a LTC surge in the next few hours
1765,0,en,0.0,0,Litecoin LTC Current Price 274 072 1 Hour 1 12 24 Hours 10 01 7 Days 182 0 ltc litecoin
1767,0,en,0.1,0,Thank you but I ll stick with decentralized Litecoin for fast and low fees
1768,0,en,-0.125,0,Finally caved bought ADA and REQ LTC has fallen might exchange not sure yet
1770,0,en,0.0,0,Current BTC price 16578 80 Buy on Binance with 50 discount trading fee
1771,0,en,0.0,0,Take that money and invest it into LiteCoin
1772,0,en,-0.05,0,As long as they don t touch my Litecoin
1773,2,en,0.0,1,Received my 18k Gold Ledger Nano from the I would like to thank and for
1774,0,en,0.21666666666666665,0,Strongly believe ppl will sell off xrp gains and return back to ltc
1775,0,en,-0.4,0,Fuck you I m just trying to verify my ID before LTC skyrockets this weekend
1776,2,en,0.0,0,Every time we log in a fee of 005 LTC NetNeutrality BTC ETH
1779,0,en,0.0,0,I made a buy on litecoin and the transaction is still pending yet you guys took the money out of my acco
1780,0,en,0.36363636363636365,0,LTC needs more positive media attention
1781,0,en,-0.8,0,haters gonna hate Add eth amp LTC to square as well
1782,1,en,0.0,0,CryptoCompare LiteCoin price changed 2 30 to 279 94 litecoin
1783,0,en,0.0,0,LITECOIN MANIACS XPR STR ID RIPPLR JUNIO BUILDING BLOCK CHAIN WITH IBM FOR CROSS BOARDER PAYMENTS OPEN ACCTS AT
1784,0,en,0.30416666666666664,0,LTC and BTC have I think ETH s still got a little more catching up to do
1785,9,en,0.6000000000000001,3,The bear bull fight at 283 on litecoin is amazing to watch
1786,0,en,0.0,0,What about LTC should I sell or hold i m holding since 420 now it s 270 Will it go up again
1788,0,en,-0.18,0,Wow that s weird How did my litecoin address come out different the second time That is weird
1789,0,en,0.05,0,Malzone I ve said this We are just picking up our old Korean friends that feared net neutrality this week
1790,0,en,0.0,0,Buy Litecoin from coinbase and transfer to bittrex
1791,0,en,0.1625,0,Brian Armstrong discusses how bitcoin and other cryptocurrencies are becoming StockMarket 2 0 and also notes that
1792,0,en,0.1,0,Forget bitcoin one of its cryptocurrency rivals is up nearly 5 800 percent this year LTC Litecoin
1793,0,en,0.2,0,Our wallet is ready for 19 months of lottery prices Don t miss the announcement this Saturday follow us and retwe
1794,0,en,0.5,0,Would love your thoughts on LTC Nic
1795,0,en,-0.05,0,AXA Equitable Provides Long Term Care Protection Tips in Honor of National Long Term Care Awareness Month
1798,0,en,0.2857142857142857,0,We can hope but it s a bear market right now They want to buy up your cheep LTC
1799,0,en,-0.07777777777777779,0,Just like Litecoin when they re done playing with Ripple it will go back down When
1800,0,en,0.0,0,Litecoin LTC Price 279 33 Change in 1h 1 32 Market cap 15 169 467 973 00 Ranking 5 Litecoin LTC
1801,0,en,0.0,0,Bitcoin Ethereum Ripple Bitcoin Cash Litecoin Dash NEM NEO BitConnect Monero y otras
1802,0,en,0.0,0,If ya not payin in Litecoin I don t wanna work
1803,0,en,0.0,0,Is there a platform that you can short litecoin bitecoin crypto eth ltc btc coinbase cob cobinhood robinhood stocks
1804,0,en,0.0,0,The heat is on StephenPetith Oceaneer Advisor Savetheocean Sovereignperson Business
1805,0,en,0.0,0,Last litecoin price on bitstamp 273 8
1806,0,en,0.1,0,LTC Real Time Price 1 Litecoin 283 80 USD GDAX Follow us for regular updates litecoin LTC
1807,1,en,0.3,0,LTC is now worth 279 27 1 22 LTC
1808,0,en,0.0,0,Crypto Watch TRON TRX Price Surges Over 500 In A Week Outperforming Source r T
1809,0,en,0.0,0,Cotizaciones al 14 12 2017 09 00 PM Bitcoin BTC 92 341 131 Ethereum ETH 3 875 695 Litecoin LTC 1 555 857 BTC Cash BCH 10 882 220
1810,0,en,0.4,0,GET 10 00 FREE with 100 00 purchase Coinbase is where I trade Cryptocurrency Bitcoin Ethereum amp Litecoin
1811,0,en,-0.05000000000000002,0,15 min RSI Signals BTC GAME 37 91 IOP SNT XRP BYC MUE UNB FUN TRST BTS MEME EXCL NMR XLM LTC SNGLS XMR EDG GUP
1813,1,en,0.25,0,Now is a much better time to buy if you re looking to buy and hold The next bitcoin futures happen nex
1814,0,en,-0.039583333333333345,0,Saw LTC tumbling hard thought I could quickly sell and then buy back in and make a few hun
1815,1,en,0.0,0,Did you try bittrex Maybe buy litecoin on coinbase and send litecoin to bitt
1817,0,en,-0.25,0,team I m waiting for a very similar failed transaction LTC to XVG
1819,0,en,0.0,0,Send me a pm with inside info for ltc
1820,1,en,0.6428571428571428,0,I predict that right now is the best time to buy litecoin Come this time tomorrow it is going to the moon
1821,0,en,1.0,0,Probably my best tweet ETC ETH BTC LTC DGB
1822,1,en,0.0,0,withdrew litecoin from my vault now waited 48 hours Now its not clearing the funds Help
1823,0,en,0.0,1,Cryptocurrencies ETH LTC DASH XMR ZCASH
1824,1,en,0.37142857142857144,0,Really wish for more volume in litecoin right now Trying to make some more money
1825,0,en,0.0,0,Valores dolar R 3 3372 BITCOIN MCDTBC R 58999 12345000 BITCOIN BLCHAIN R 54930 09 LITECOIN MCDTBC R 1097 77777000
1826,0,en,-0.05,0,Long term Hold position u2026 LTCUSD
1827,0,en,0.0,0,If LTC keeps moving up we might see the following targets Target 1 450 Target 2 475 Target 3 500 Target 4
1828,1,en,0.2857142857142857,0,Yeah believe me you are doing the right thing investing in crypto Litecoin will moon
1829,0,en,0.0,0,You haven t had a give away for that 1 LTC yet that you had said you would do a while back
1830,0,en,0.3,0,alright I just invested 100 worth of BTC ETH amp LTC
1831,0,en,0.0,0,Buy and hold at dip
1832,2,en,0.35714285714285715,0,io We need people to start using litecoin for most transactions to take a large part of the load off BT
1834,2,en,0.0,0,Litecoin
1836,0,en,0.2681818181818182,1,Join the AllStarTradingTeam NOW for our FREE live Crypto Q amp A Bring your questions BTC LTC ETH Ripple XRP
1837,0,en,0.6,0,I liked a video Ripple Litecoin Bitcoin amp Ether Lets Go
1838,0,en,0.9099999999999999,0,LTC very good buy now to 600USD
1839,0,en,0.0,0,ltc breaking out on the 1 min charts
1840,0,en,0.45,1,If you have difficulties to withdraw in Kraken and if you have service non available try many times and it will w
1841,0,en,0.07777777777777779,0,Come on I need my Litecoin to go up Not down
1842,2,en,0.0,0,Pray for the niggas that use litecoin
1843,3,en,0.0,0,All you bears Piss off your not made for bull runs litecoin bitcoin
1844,0,en,-0.7142857142857143,0,So sick Litecoin that s what profits look like cryptocurrency
1845,0,en,0.0,0,Coming soon Litecoin Litecoinmatters
1846,0,en,0.0,0,What your 1 HODL for 2018 Bitcoin Ethereum Litecoin BticoinCash Ripple Dash IOTA
1847,1,en,5.551115123125783e-17,0,des Ehhhh Do it yourself and It s not so bad Also it feels really really good Jus
1848,0,en,0.0,0,Current LTC price 279 27 Buy on Binance with 50 discount trading fee
1849,0,en,0.0,0,Litecoin started to take off because it s one of the 3 currency exchanges on coinbase Wh
1850,0,en,0.10714285714285714,0,Hold DO NOT TAKE SUCH A LARGE LOSS ltc will pump again infact take a look at the 1min c
1851,1,en,0.06153846153846154,0,is Litecoin ready to run Broke through 285 Are the bulls being let loose
1853,0,en,0.0,0,BTC ETH XVG NEO LTC SUB
1854,0,en,0.0,0,Beatles are the BTC to the Yardbirds LTC
1855,2,en,0.39285714285714285,0,Shoutout to litecoin for peaking right as I bought more of it
1856,0,en,-0.4,0,LTC losses comes with the game
1858,1,en,-0.1,0,LWbTqK84C11ZsR2mg3vxJhi5WFFXkbqoKj lets see a LTC surge in the next few hours
1859,0,en,0.0,0,Litecoin LTC Current Price 274 072 1 Hour 1 12 24 Hours 10 01 7 Days 182 0 ltc litecoin
1861,0,en,0.1,0,Thank you but I ll stick with decentralized Litecoin for fast and low fees
1862,0,en,-0.125,0,Finally caved bought ADA and REQ LTC has fallen might exchange not sure yet
1864,0,en,0.0,0,Current BTC price 16578 80 Buy on Binance with 50 discount trading fee
1865,0,en,0.0,0,Take that money and invest it into LiteCoin
1866,0,en,-0.05,0,As long as they don t touch my Litecoin
1867,2,en,0.0,1,Received my 18k Gold Ledger Nano from the I would like to thank and for
1868,0,en,0.21666666666666665,0,Strongly believe ppl will sell off xrp gains and return back to ltc
1869,0,en,-0.4,0,Fuck you I m just trying to verify my ID before LTC skyrockets this weekend
1870,2,en,0.0,0,Every time we log in a fee of 005 LTC NetNeutrality BTC ETH
1873,0,en,0.0,0,I made a buy on litecoin and the transaction is still pending yet you guys took the money out of my acco
1874,0,en,0.36363636363636365,0,LTC needs more positive media attention
1875,0,en,-0.8,0,haters gonna hate Add eth amp LTC to square as well
1876,1,en,0.0,0,CryptoCompare LiteCoin price changed 2 30 to 279 94 litecoin
1877,0,en,0.0,0,LITECOIN MANIACS XPR STR ID RIPPLR JUNIO BUILDING BLOCK CHAIN WITH IBM FOR CROSS BOARDER PAYMENTS OPEN ACCTS AT
1878,0,en,0.30416666666666664,0,LTC and BTC have I think ETH s still got a little more catching up to do
1879,9,en,0.6000000000000001,3,The bear bull fight at 283 on litecoin is amazing to watch
1880,0,en,0.0,0,What about LTC should I sell or hold i m holding since 420 now it s 270 Will it go up again
1883,0,en,-0.18,0,Wow that s weird How did my litecoin address come out different the second time That is weird
1884,0,en,0.05,0,Malzone I ve said this We are just picking up our old Korean friends that feared net neutrality this week
1885,0,en,0.0,0,Buy Litecoin from coinbase and transfer to bittrex
1886,0,en,0.1625,0,Brian Armstrong discusses how bitcoin and other cryptocurrencies are becoming StockMarket 2 0 and also notes that
1887,0,en,0.1,0,Forget bitcoin one of its cryptocurrency rivals is up nearly 5 800 percent this year LTC Litecoin
1888,0,en,0.2,0,Our wallet is ready for 19 months of lottery prices Don t miss the announcement this Saturday follow us and retwe
1889,0,en,0.5,0,Would love your thoughts on LTC Nic
1890,0,en,-0.05,0,AXA Equitable Provides Long Term Care Protection Tips in Honor of National Long Term Care Awareness Month
1893,0,en,0.2857142857142857,0,We can hope but it s a bear market right now They want to buy up your cheep LTC
1894,0,en,-0.07777777777777779,0,Just like Litecoin when they re done playing with Ripple it will go back down When
1895,0,en,0.0,0,Litecoin LTC Price 279 33 Change in 1h 1 32 Market cap 15 169 467 973 00 Ranking 5 Litecoin LTC
1896,0,en,0.0,0,Bitcoin Ethereum Ripple Bitcoin Cash Litecoin Dash NEM NEO BitConnect Monero y otras
1897,0,en,0.0,0,If ya not payin in Litecoin I don t wanna work
1898,0,en,0.0,0,Is there a platform that you can short litecoin bitecoin crypto eth ltc btc coinbase cob cobinhood robinhood stocks
1899,0,en,0.0,0,The heat is on StephenPetith Oceaneer Advisor Savetheocean Sovereignperson Business
1900,0,en,0.0,0,Last litecoin price on bitstamp 273 8
1901,0,en,0.1,0,LTC Real Time Price 1 Litecoin 283 80 USD GDAX Follow us for regular updates litecoin LTC
1902,1,en,0.3,0,LTC is now worth 279 27 1 22 LTC
1903,0,en,0.0,0,Crypto Watch TRON TRX Price Surges Over 500 In A Week Outperforming Source r T
1904,0,en,0.0,0,Cotizaciones al 14 12 2017 09 00 PM Bitcoin BTC 92 341 131 Ethereum ETH 3 875 695 Litecoin LTC 1 555 857 BTC Cash BCH 10 882 220
1905,0,en,0.4,0,GET 10 00 FREE with 100 00 purchase Coinbase is where I trade Cryptocurrency Bitcoin Ethereum amp Litecoin
1906,0,en,-0.05000000000000002,0,15 min RSI Signals BTC GAME 37 91 IOP SNT XRP BYC MUE UNB FUN TRST BTS MEME EXCL NMR XLM LTC SNGLS XMR EDG GUP
1908,1,en,0.25,0,Now is a much better time to buy if you re looking to buy and hold The next bitcoin futures happen nex
1909,0,en,-0.039583333333333345,0,Saw LTC tumbling hard thought I could quickly sell and then buy back in and make a few hun
1910,1,en,0.0,0,Did you try bittrex Maybe buy litecoin on coinbase and send litecoin to bitt
1912,0,en,-0.25,0,team I m waiting for a very similar failed transaction LTC to XVG
1914,0,en,0.0,0,Send me a pm with inside info for ltc
1915,1,en,0.6428571428571428,0,I predict that right now is the best time to buy litecoin Come this time tomorrow it is going to the moon
1916,0,en,1.0,0,Probably my best tweet ETC ETH BTC LTC DGB
1917,1,en,0.0,0,withdrew litecoin from my vault now waited 48 hours Now its not clearing the funds Help
1918,0,en,0.0,1,Cryptocurrencies ETH LTC DASH XMR ZCASH
1919,1,en,0.37142857142857144,0,Really wish for more volume in litecoin right now Trying to make some more money
1920,0,en,0.0,0,Valores dolar R 3 3372 BITCOIN MCDTBC R 58999 12345000 BITCOIN BLCHAIN R 54930 09 LITECOIN MCDTBC R 1097 77777000
1921,0,en,-0.05,0,Long term Hold position u2026 LTCUSD
1922,0,en,0.0,0,If LTC keeps moving up we might see the following targets Target 1 450 Target 2 475 Target 3 500 Target 4
1923,1,en,0.2857142857142857,0,Yeah believe me you are doing the right thing investing in crypto Litecoin will moon
1924,0,en,0.0,0,You haven t had a give away for that 1 LTC yet that you had said you would do a while back
1925,0,en,0.3,0,alright I just invested 100 worth of BTC ETH amp LTC
1926,0,en,0.0,0,Buy and hold at dip
1927,2,en,0.35714285714285715,0,io We need people to start using litecoin for most transactions to take a large part of the load off BT
1929,2,en,0.0,0,Litecoin
1931,0,en,0.2681818181818182,1,Join the AllStarTradingTeam NOW for our FREE live Crypto Q amp A Bring your questions BTC LTC ETH Ripple XRP
1932,0,en,0.6,0,I liked a video Ripple Litecoin Bitcoin amp Ether Lets Go
1933,0,en,0.9099999999999999,0,LTC very good buy now to 600USD
1934,0,en,0.0,0,ltc breaking out on the 1 min charts
1935,0,en,0.45,1,If you have difficulties to withdraw in Kraken and if you have service non available try many times and it will w
1936,0,en,0.07777777777777779,0,Come on I need my Litecoin to go up Not down
1937,2,en,0.0,0,Pray for the niggas that use litecoin
1938,3,en,0.0,0,All you bears Piss off your not made for bull runs litecoin bitcoin
1939,0,en,-0.7142857142857143,0,So sick Litecoin that s what profits look like cryptocurrency
1940,0,en,0.0,0,Coming soon Litecoin Litecoinmatters
1941,0,en,0.0,0,What your 1 HODL for 2018 Bitcoin Ethereum Litecoin BticoinCash Ripple Dash IOTA
1942,1,en,5.551115123125783e-17,0,des Ehhhh Do it yourself and It s not so bad Also it feels really really good Jus
1943,0,en,0.0,0,Current LTC price 279 27 Buy on Binance with 50 discount trading fee
1944,0,en,0.0,0,Litecoin started to take off because it s one of the 3 currency exchanges on coinbase Wh
1945,0,en,0.10714285714285714,0,Hold DO NOT TAKE SUCH A LARGE LOSS ltc will pump again infact take a look at the 1min c
1946,1,en,0.06153846153846154,0,is Litecoin ready to run Broke through 285 Are the bulls being let loose
1948,0,en,0.0,0,BTC ETH XVG NEO LTC SUB
1949,0,en,0.0,0,Beatles are the BTC to the Yardbirds LTC
1950,2,en,0.39285714285714285,0,Shoutout to litecoin for peaking right as I bought more of it
1951,0,en,-0.4,0,LTC losses comes with the game
1953,1,en,-0.1,0,LWbTqK84C11ZsR2mg3vxJhi5WFFXkbqoKj lets see a LTC surge in the next few hours
1954,0,en,0.0,0,Litecoin LTC Current Price 274 072 1 Hour 1 12 24 Hours 10 01 7 Days 182 0 ltc litecoin
1956,0,en,0.1,0,Thank you but I ll stick with decentralized Litecoin for fast and low fees
1957,0,en,-0.125,0,Finally caved bought ADA and REQ LTC has fallen might exchange not sure yet
1959,0,en,0.0,0,Current BTC price 16578 80 Buy on Binance with 50 discount trading fee
1960,0,en,0.0,0,Take that money and invest it into LiteCoin
1961,0,en,-0.05,0,As long as they don t touch my Litecoin
1962,2,en,0.0,1,Received my 18k Gold Ledger Nano from the I would like to thank and for
1963,0,en,0.21666666666666665,0,Strongly believe ppl will sell off xrp gains and return back to ltc
1964,0,en,-0.4,0,Fuck you I m just trying to verify my ID before LTC skyrockets this weekend
1965,2,en,0.0,0,Every time we log in a fee of 005 LTC NetNeutrality BTC ETH
1968,0,en,0.0,0,I made a buy on litecoin and the transaction is still pending yet you guys took the money out of my acco
1969,0,en,0.36363636363636365,0,LTC needs more positive media attention
1970,0,en,-0.8,0,haters gonna hate Add eth amp LTC to square as well
1971,1,en,0.0,0,CryptoCompare LiteCoin price changed 2 30 to 279 94 litecoin
1972,0,en,0.0,0,LITECOIN MANIACS XPR STR ID RIPPLR JUNIO BUILDING BLOCK CHAIN WITH IBM FOR CROSS BOARDER PAYMENTS OPEN ACCTS AT
1973,0,en,0.30416666666666664,0,LTC and BTC have I think ETH s still got a little more catching up to do
1974,0,en,0.05333333333333334,0,LTC 24hr Summary Last 283 49 High 324 59 Low 256 10 Change 9 42 29 48 Volume 224 447 608 5 LTC
1977,0,en,-0.18,0,Wow that s weird How did my litecoin address come out different the second time That is weird
1978,0,en,0.05,0,Malzone I ve said this We are just picking up our old Korean friends that feared net neutrality this week
1979,0,en,0.0,0,Buy Litecoin from coinbase and transfer to bittrex
1980,0,en,0.1625,0,Brian Armstrong discusses how bitcoin and other cryptocurrencies are becoming StockMarket 2 0 and also notes that
1981,0,en,0.1,0,Forget bitcoin one of its cryptocurrency rivals is up nearly 5 800 percent this year LTC Litecoin
1982,0,en,0.2,0,Our wallet is ready for 19 months of lottery prices Don t miss the announcement this Saturday follow us and retwe
1983,0,en,0.5,0,Would love your thoughts on LTC Nic
1984,0,en,-0.05,0,AXA Equitable Provides Long Term Care Protection Tips in Honor of National Long Term Care Awareness Month
1987,0,en,0.2857142857142857,0,We can hope but it s a bear market right now They want to buy up your cheep LTC
1988,0,en,-0.07777777777777779,0,Just like Litecoin when they re done playing with Ripple it will go back down When
1989,0,en,0.0,0,Litecoin LTC Price 279 33 Change in 1h 1 32 Market cap 15 169 467 973 00 Ranking 5 Litecoin LTC
1990,0,en,0.0,0,Bitcoin Ethereum Ripple Bitcoin Cash Litecoin Dash NEM NEO BitConnect Monero y otras
1991,0,en,0.0,0,If ya not payin in Litecoin I don t wanna work
1992,0,en,0.0,0,Is there a platform that you can short litecoin bitecoin crypto eth ltc btc coinbase cob cobinhood robinhood stocks
1993,0,en,0.0,0,The heat is on StephenPetith Oceaneer Advisor Savetheocean Sovereignperson Business
1994,0,en,0.0,0,Last litecoin price on bitstamp 273 8
1995,0,en,0.1,0,LTC Real Time Price 1 Litecoin 283 80 USD GDAX Follow us for regular updates litecoin LTC
1996,1,en,0.3,0,LTC is now worth 279 27 1 22 LTC
1997,0,en,0.0,0,Crypto Watch TRON TRX Price Surges Over 500 In A Week Outperforming Source r T
1998,0,en,0.0,0,Cotizaciones al 14 12 2017 09 00 PM Bitcoin BTC 92 341 131 Ethereum ETH 3 875 695 Litecoin LTC 1 555 857 BTC Cash BCH 10 882 220
1999,0,en,0.4,0,GET 10 00 FREE with 100 00 purchase Coinbase is where I trade Cryptocurrency Bitcoin Ethereum amp Litecoin
2000,0,en,-0.05000000000000002,0,15 min RSI Signals BTC GAME 37 91 IOP SNT XRP BYC MUE UNB FUN TRST BTS MEME EXCL NMR XLM LTC SNGLS XMR EDG GUP
2002,1,en,0.25,0,Now is a much better time to buy if you re looking to buy and hold The next bitcoin futures happen nex
2003,0,en,-0.039583333333333345,0,Saw LTC tumbling hard thought I could quickly sell and then buy back in and make a few hun
2004,1,en,0.0,0,Did you try bittrex Maybe buy litecoin on coinbase and send litecoin to bitt
2006,0,en,-0.25,0,team I m waiting for a very similar failed transaction LTC to XVG
2008,0,en,0.0,0,Send me a pm with inside info for ltc
2009,1,en,0.6428571428571428,0,I predict that right now is the best time to buy litecoin Come this time tomorrow it is going to the moon
2010,0,en,1.0,0,Probably my best tweet ETC ETH BTC LTC DGB
2011,1,en,0.0,0,withdrew litecoin from my vault now waited 48 hours Now its not clearing the funds Help
2012,0,en,0.0,1,Cryptocurrencies ETH LTC DASH XMR ZCASH
2013,1,en,0.37142857142857144,0,Really wish for more volume in litecoin right now Trying to make some more money
2014,0,en,0.0,0,Valores dolar R 3 3372 BITCOIN MCDTBC R 58999 12345000 BITCOIN BLCHAIN R 54930 09 LITECOIN MCDTBC R 1097 77777000
2015,0,en,-0.05,0,Long term Hold position u2026 LTCUSD
2016,0,en,0.0,0,If LTC keeps moving up we might see the following targets Target 1 450 Target 2 475 Target 3 500 Target 4
2017,1,en,0.2857142857142857,0,Yeah believe me you are doing the right thing investing in crypto Litecoin will moon
2018,0,en,0.0,0,You haven t had a give away for that 1 LTC yet that you had said you would do a while back
2019,0,en,0.3,0,alright I just invested 100 worth of BTC ETH amp LTC
2020,0,en,0.0,0,Buy and hold at dip
2021,2,en,0.35714285714285715,0,io We need people to start using litecoin for most transactions to take a large part of the load off BT
2023,2,en,0.0,0,Litecoin
2025,0,en,0.2681818181818182,1,Join the AllStarTradingTeam NOW for our FREE live Crypto Q amp A Bring your questions BTC LTC ETH Ripple XRP
2026,0,en,0.6,0,I liked a video Ripple Litecoin Bitcoin amp Ether Lets Go
2027,0,en,0.9099999999999999,0,LTC very good buy now to 600USD
2028,0,en,0.0,0,ltc breaking out on the 1 min charts
2029,0,en,0.45,1,If you have difficulties to withdraw in Kraken and if you have service non available try many times and it will w
2030,0,en,0.07777777777777779,0,Come on I need my Litecoin to go up Not down
2031,2,en,0.0,0,Pray for the niggas that use litecoin
2032,3,en,0.0,0,All you bears Piss off your not made for bull runs litecoin bitcoin
2033,0,en,-0.7142857142857143,0,So sick Litecoin that s what profits look like cryptocurrency
2034,0,en,0.0,0,Coming soon Litecoin Litecoinmatters
2035,0,en,0.0,0,What your 1 HODL for 2018 Bitcoin Ethereum Litecoin BticoinCash Ripple Dash IOTA
2036,1,en,5.551115123125783e-17,0,des Ehhhh Do it yourself and It s not so bad Also it feels really really good Jus
2037,0,en,0.0,0,Current LTC price 279 27 Buy on Binance with 50 discount trading fee
2038,0,en,0.0,0,Litecoin started to take off because it s one of the 3 currency exchanges on coinbase Wh
2039,0,en,0.10714285714285714,0,Hold DO NOT TAKE SUCH A LARGE LOSS ltc will pump again infact take a look at the 1min c
2040,1,en,0.06153846153846154,0,is Litecoin ready to run Broke through 285 Are the bulls being let loose
2042,0,en,0.0,0,BTC ETH XVG NEO LTC SUB
2043,0,en,0.0,0,Beatles are the BTC to the Yardbirds LTC
2044,2,en,0.39285714285714285,0,Shoutout to litecoin for peaking right as I bought more of it
2045,0,en,-0.4,0,LTC losses comes with the game
2047,1,en,-0.1,0,LWbTqK84C11ZsR2mg3vxJhi5WFFXkbqoKj lets see a LTC surge in the next few hours
2048,0,en,0.0,0,Litecoin LTC Current Price 274 072 1 Hour 1 12 24 Hours 10 01 7 Days 182 0 ltc litecoin
2050,0,en,0.1,0,Thank you but I ll stick with decentralized Litecoin for fast and low fees
2051,0,en,-0.125,0,Finally caved bought ADA and REQ LTC has fallen might exchange not sure yet
2053,0,en,0.0,0,Current BTC price 16578 80 Buy on Binance with 50 discount trading fee
2054,0,en,0.0,0,Take that money and invest it into LiteCoin
2055,0,en,-0.05,0,As long as they don t touch my Litecoin
2056,2,en,0.0,1,Received my 18k Gold Ledger Nano from the I would like to thank and for
2057,0,en,0.21666666666666665,0,Strongly believe ppl will sell off xrp gains and return back to ltc
2058,0,en,-0.4,0,Fuck you I m just trying to verify my ID before LTC skyrockets this weekend
2059,2,en,0.0,0,Every time we log in a fee of 005 LTC NetNeutrality BTC ETH
2062,0,en,0.0,0,I made a buy on litecoin and the transaction is still pending yet you guys took the money out of my acco
2063,0,en,0.36363636363636365,0,LTC needs more positive media attention
2064,0,en,-0.8,0,haters gonna hate Add eth amp LTC to square as well
